id,value
4840,1007104.3994006951
4844,2503959.9984598216
4845,1926282.152895871
4846,1842702.4655942009
4851,2534915.2926384765
4862,2410949.3031105082
4864,1652603.858365464
4871,1934289.7146946972
4872,2484271.0328789484
4874,1476566.458072946
4877,1301264.8876991598
4878,1867162.0412737436
4886,851970.5758623637
4888,1431207.1113218712
4893,1476566.458072946
4900,2210595.184552543
4921,2039570.6244476666
4929,1376039.9330224604
4934,1810317.393765352
4935,2106868.516830564
4938,986647.0021438674
4949,1596177.4962120473
4951,1624657.644195252
4952,1462785.9446771427
4955,1998699.9649093382
4963,2482886.4176721903
4977,1627643.7882612492
4984,1816960.5942552215
4987,1386597.8887274964
4991,1595256.3624152637
5001,1098056.7185309897
5002,2267143.7032534466
5011,2246239.683579409
5012,1895203.9189193875
5015,2022267.9683235101
5018,1076569.2648046897
5022,2573067.3698204765
5024,2117784.858963404
5027,2670483.8140993807
5031,2168115.939378793
5042,1892232.919739022
5043,3662461.376634237
5044,1375865.668107827
5048,2341900.084830542
5054,2413899.4787750402
5055,2673245.008131082
5056,2510496.4581126506
5059,1340215.7214988298
5065,1195288.2092207058
5066,1707717.770267207
5070,2498266.7764577614
5072,1599350.7955323749
5078,1377601.7258439055
5083,794290.9669055969
5100,2481904.3953423286
5101,252628.41149622932
5104,1310177.0498071103
5106,2025877.1700765425
5107,1584438.3031244727
5108,2220726.200298341
5112,1585971.2739202904
5117,2471141.9907690035
5118,1446925.5636269527
5120,2166163.459858426
5124,1426324.4212397872
5128,1922852.2861863768
5132,1640029.3302298433
5134,1563447.3519096759
5137,1998699.9649093382
5139,1632427.6175314449
5141,2687059.420285276
5147,1755010.7798580935
5148,1422001.389881779
5158,2044826.579238667
5162,1460363.839408069
5164,3825424.5105687086
5170,1108999.4450943363
5171,1741763.4696491288
5176,1899288.861776185
5180,2123329.178565857
5181,2182371.2582600047
5182,1547380.2257298843
5188,2057076.4045099437
5197,2053976.417343855
5198,2441747.7230786053
5201,1775932.6321710716
5215,520766.10504053923
5216,2455754.4306156407
5217,2177362.4550838033
5220,1509039.8871412035
5221,1715752.6639936005
5223,2016672.0069086435
5226,1444903.6743352525
5227,2319606.15757706
5233,2308322.344659281
5239,2025381.760640697
5240,3076929.717442981
5242,1713599.2491813072
5243,3139801.8852511197
5245,1862091.557250292
5247,1291747.3697053557
5252,1747932.9105607304
5255,2525685.9967449945
5260,1926831.025307372
5264,998115.9335964865
5269,2519171.730593546
5272,1434444.4137189684
5276,2109564.978900861
5282,1650727.051588589
5286,2383881.119859195
5290,2012567.7856100744
5291,2457995.0574217336
5296,2039838.1217014077
5303,1818202.5780404324
5304,1427533.1143014608
5309,1764084.6796282125
5317,2478766.0744923744
5319,2246759.0812961105
5322,989091.5225428591
5324,700443.7800827966
5325,1189541.620162393
5329,2672080.3446047753
5330,3384315.306778557
5333,2960261.0997079136
5334,2988560.392293092
5340,1189937.2819637852
5342,241401.26537466346
5346,2379329.3153187493
5349,1593797.9104082237
5350,1542570.6021248698
5355,2389135.3875258532
5360,1598759.742082978
5374,1384562.3332404457
5376,2818132.750540569
5377,2314410.6138689015
5389,611951.0953540502
5393,1003619.1461846463
5395,1929968.6784945491
5396,1542570.6021248698
5397,2681666.0367094646
5398,977007.9398253069
5399,1346731.1165428788
5401,1666572.0759980057
5402,1584819.81111142
5405,1123921.820338776
5413,2068171.4602111438
5417,1181105.6985255838
5418,1922907.2221960616
5419,1208870.81103906
5426,885111.0902492986
5429,593915.4753445543
5431,1059796.2417120659
5432,1118364.080411204
5436,1430664.216719927
5439,987542.5233921045
5440,692328.1529096718
5455,591930.0989243266
5456,958139.5986433526
5468,858660.3030906649
5469,649893.644525491
5472,697255.9228085952
5473,822282.4190307462
5475,1275264.8063040168
5481,420083.21143497975
5482,1029771.8035280696
5490,706771.3247911064
5494,1115644.249237971
5499,1766437.9262077867
5504,1080122.4718845126
5513,256631.80091097808
5528,1049829.5869035255
5535,1585903.6318973724
5542,1063816.13797328
5543,1115644.249237971
5546,896754.0689808923
5547,1119299.0799731251
5552,432750.82312588574
5553,591505.309089801
5557,963070.4345627361
5558,1266015.8732657684
5566,1214325.5235829675
5567,776126.2836549189
5576,610210.6816115733
5583,866655.0026856487
5585,248851.4816394583
5590,926115.3137787121
5594,250469.20992762138
5602,1617182.1083304943
5603,1023357.0592617597
5610,883958.991618964
5620,1097160.662844922
5623,1058046.6952676068
5641,1385598.8146653008
5647,1218005.5817493943
5649,976486.9331208005
5660,1404813.6393731588
5661,1329792.0964781125
5668,1023357.0592617597
5673,1240112.5538624737
5675,706443.2442802743
5676,1079849.429494767
5682,1133841.9686316107
5686,1160628.2852696925
5689,590176.4107320742
5696,861301.4067703497
5713,1349921.4098120222
5715,1735241.9033815889
5717,988837.5556246286
5724,656374.536905099
5729,964682.6276929211
5733,988729.3758183116
5737,2163142.9496486783
5740,654868.5331451901
5741,881914.1456910946
5750,1017878.1497798837
5758,838645.8273114655
5759,1201289.6318793958
5763,1179043.767617868
5764,956516.5680650284
5776,1277074.8233964522
5777,887722.6174383208
5780,789579.5321275245
5783,874144.3011298351
5784,1175619.6228333763
5788,1163299.3890100624
5790,972982.3295180768
5792,584186.9708440836
5794,1346474.7613362586
5799,610209.2061153828
5807,1109021.6899115664
5808,1063816.13797328
5812,319693.5893653107
5813,1310959.4264999046
5819,1263057.5884144898
5824,1096574.8335522332
5826,1185390.1324975265
5838,1403498.8080804544
5840,1259062.507575163
5851,1226867.9566016092
5852,1066817.5301557481
5861,1193398.7175172751
5863,768729.477422821
5870,1193238.2889045235
5871,795090.1350520281
5872,1075535.3622202696
5878,1563575.2697586208
5888,440239.43144188373
5893,1168429.7984067532
5902,1333513.1811608186
5905,1582507.4763628433
5907,1309298.6282835652
5909,852168.7867059185
5922,319611.5115618676
5926,165665.12755586623
5929,1351407.837711253
5933,1546535.807115093
5940,1267846.8172789381
5948,618513.2219033844
5949,718196.6541142586
5955,591505.309089801
5956,319693.5893653107
5959,1404041.2435372684
5962,658761.4860000904
5963,1190124.0692626648
5965,528476.4066983621
5966,1397106.0263251173
5968,1515265.8208979766
5969,973156.0741787641
5970,1124530.6142064664
5971,1917218.479364632
5972,775790.5761015004
5974,1354691.8159261977
5975,1337794.4901196063
5977,1304746.3594515217
5981,1666119.0391696347
5983,1766217.7963080555
5986,1167897.7016343733
5988,937285.3977279093
5990,1007877.3586361054
5997,970173.0712755721
5998,730050.0306608632
6002,690543.0834371729
6008,856624.421670008
6010,768398.2862836602
6013,435810.3537530388
6016,165048.9674953299
6031,777781.9485092148
6032,1413201.0521665935
6036,821116.3691044688
6037,689721.1493121304
6038,1320221.4696769554
6041,1325366.231124689
6046,812956.0983403318
6047,858748.2438250518
6058,886888.5859541505
6063,692328.1529096718
6065,735216.7195457009
6066,1511278.3547871741
6081,1086507.2485770166
6085,1060731.8809599406
6086,1079219.6595354774
6088,857228.1741899682
6090,1452082.1533880073
6093,711427.3973192853
6095,767615.0478542218
6098,1260650.5380928125
6099,1228584.922986684
6104,971216.1374650021
6105,1038384.5903158549
6111,1666119.0391696347
6115,1463073.5937321107
6116,1331865.4304260735
6122,989098.7695824605
6131,981072.5914239507
6135,1432799.417513671
6136,1628315.3292770758
6140,675670.1327176376
6141,1177248.9307585938
6142,1117300.2345016364
6143,610210.6816115733
6144,1063816.13797328
6145,1300432.2698511942
6151,1042426.5684331106
6152,706443.2442802743
6154,1045712.7247173636
6161,590409.2003232028
6162,1224456.7022649783
6169,976977.1976501795
6170,1322177.78455328
6173,968572.0291358758
6181,1386807.8265725889
6184,1117300.2345016364
6185,967549.4500582805
6187,888369.8802138186
6192,1353832.4205713081
6194,963544.580431771
6200,1643454.268263329
6202,1453769.761914772
6203,814040.3339751061
6204,792028.4726109906
6212,1332098.9145053935
6213,851221.9517772184
6215,323366.2378816969
6217,1001597.6771011044
6218,1075291.997247587
6221,1725201.1515778005
6226,1659150.388301919
6227,1953999.3943845455
6228,913154.0266983098
6229,678164.7284725759
6236,853737.641957585
6237,313741.3342748895
6238,1782400.5318972352
6245,1404187.077671692
6250,1151815.3818517092
6252,1219076.596449304
6254,1668055.2619962164
6258,1507797.4577269128
6260,1568431.594120909
6262,333517.3058797489
6274,1126359.494188175
6281,821433.5677905454
6285,919623.4495562507
6288,1254349.4382758753
6300,1023357.0592617597
6302,1276228.070131461
6307,1027615.8729696953
6308,1337534.4248906965
6311,412833.76770569885
6317,1739627.119382268
6328,1284518.2944851373
6331,880796.9010374056
6333,984370.299635484
6335,1220833.419861303
6343,930736.6526842742
6344,1301444.9659905802
6349,252971.16263560802
6353,1031787.8713267087
6355,953287.3674155703
6359,790088.1459399493
6367,1127564.6091448627
6368,1437413.5444553124
6369,981263.4267505528
6370,982687.9276871455
6373,1136884.411974887
6382,835120.2063350668
6385,1023058.6437157952
6386,852786.0617061239
6387,740496.7957097826
6389,661859.8771294354
6394,1324324.4700006598
6411,428497.4593337431
6413,1228839.6472104613
6417,995820.216029908
6423,732355.194188326
6425,1223688.26009082
6444,431566.21175794414
6449,1460925.748476916
6455,882012.4791441336
6460,1136414.6515954556
6467,927205.8230412003
6470,695913.5072364579
6476,939399.8059642456
6479,1090794.374667314
6480,1644845.5371392197
6486,511786.6278928694
6487,1175530.4436187118
6493,877165.1764747564
6497,945147.4202370382
6499,957427.7047078058
6501,621481.7876305637
6503,513212.11299021833
6505,620139.1774498983
6507,818754.8761092324
6511,917642.786903806
6512,889863.6793067161
6521,1098149.7309123515
6522,917998.1783134587
6532,886135.3485699033
6534,772935.279904671
6536,371869.67107115895
6538,796964.9716866477
6541,874680.1595632093
6550,1111290.0997895794
6561,458967.66742307105
6564,1590193.4741589113
6569,558416.8858910701
6577,882331.8229702922
6579,600885.805985569
6583,889863.6793067161
6587,999449.0285947269
6592,965185.9365011157
6603,265830.61036524037
6607,1231310.0619182177
6613,933429.4612439175
6626,811650.4709007486
6647,655857.2748513451
6650,1102574.2672964665
6657,1023900.8777625439
6663,754105.9253141774
6672,1311748.5396348021
6677,600885.805985569
6678,880627.019140666
6681,657592.1296708587
6683,657817.9994157515
6685,731486.7238889602
6689,601216.1927503645
6691,737950.9212121287
6692,837192.7146180215
6699,1139777.234607787
6709,517543.47550909215
6719,695524.3863258638
6731,514646.8406793262
6738,993165.2031470309
6739,892221.0467674161
6740,838224.2135276472
6746,911168.8846912445
6751,985738.3859514932
6755,664354.415805589
6756,920129.7498600956
6757,966638.0033136737
6768,1049866.620988974
6779,1168266.3299583935
6780,828391.2011344554
6782,1411334.1458463355
6783,1116930.3697611499
6787,1280053.8525435238
6788,663518.307542925
6795,999631.0537792424
6799,917998.1783134587
6804,842853.0477682003
6811,1837726.835730355
6813,344215.50549868617
6814,967699.3195238217
6816,988212.1336626608
6824,830178.6817909573
6825,214938.4147298326
6826,375506.51879162487
6827,601088.9058377597
6835,1021542.8433364914
6845,1167941.189834852
6851,731496.6146186838
6852,1305733.9780598008
6858,865334.4893299
6862,842853.0477682003
6866,897787.5040105417
6867,923141.0296982344
6868,801462.8263165072
6880,958776.5448013793
6883,842853.0477682003
6899,1192617.6642162025
6901,1012911.5467981873
6902,1010800.2752963873
6907,888770.1647597501
6914,1086293.2727594022
6916,1187575.54575052
6917,657773.4634425215
6932,961612.4172235738
6936,1409947.208729998
6947,900249.2176985565
6949,891151.8501574477
6950,1073734.1222433487
6954,815279.7926311303
6971,1579617.469717867
6973,1134871.9670157954
6974,992204.9627684903
6982,1410558.9828340106
6983,752794.9714139908
6998,1024777.2697681619
7006,1217658.9288597207
7008,778270.0502603062
7030,786393.1266532156
7036,686765.2879937395
7037,661859.8771294354
7038,1106206.7358740862
7043,1691553.244710169
7051,1333947.6366756086
7053,1078126.997042664
7059,883814.037289901
7060,1482679.2231309132
7062,815601.5716571594
7067,1862797.2951390417
7070,1027207.4706915015
7076,1118732.439686388
7078,1640619.1768804695
7079,60654.609064353455
7084,989761.3927619235
7090,1005902.5115536079
7091,1046274.134214608
7093,1488664.3656943745
7100,1078387.1523909785
7104,693939.0747278992
7108,802045.4905082129
7111,992251.5239853868
7112,859610.7203839205
7115,933349.1998351162
7117,660343.7686907353
7127,895304.0084418799
7133,696245.0600680677
7136,1172031.6875739628
7138,814222.9120449956
7145,894565.5178019045
7146,735765.4876022858
7151,465293.1527266252
7163,937145.7474257047
7171,265830.61036524037
7173,739547.6957394313
7187,1694430.1704231794
7193,1273663.90744361
7195,603712.2949415392
7201,1199121.599627484
7208,846126.0338994731
7211,821149.5319687531
7213,449247.00312881725
7221,1167197.3797920963
7223,785930.4919266351
7233,1251039.7060851979
7235,683075.1967762037
7236,1124139.4971401526
7244,752364.0347555525
7245,1270301.5962464516
7248,820555.1050746342
7249,734708.9423855566
7252,717379.5208017152
7261,449042.86036305985
7271,1773444.7575348853
7272,794947.5607768063
7275,357058.8162861319
7292,747948.884940591
7295,1195718.6193909224
7300,894720.8654281244
7302,824946.8074630086
7304,601984.8105990586
7312,750941.9399453333
7314,930995.0733109332
7325,960531.8448130991
7329,1109363.8821085822
7330,970219.694371914
7334,1208058.610233301
7336,589829.6264563866
7340,232722.11040720114
7341,887144.8252935109
7351,611174.9555514182
7356,875975.5394252011
7360,566124.2263433862
7364,780840.3941044083
7372,693543.8857686638
7373,595022.7511969627
7383,722895.9048173378
7385,228368.1110185197
7394,796949.3983022246
7398,874368.426787098
7401,358872.16526604415
7408,853590.4204845876
7409,1186439.0462486693
7410,717602.4283640719
7417,1102996.5893684528
7418,590362.6212088964
7419,675474.5809440254
7429,1160584.4567297474
7444,784845.9601982749
7450,1346450.960581892
7454,891059.4907350156
7459,223052.56736121356
7462,777990.1383442505
7466,437038.7553570339
7469,886136.996963117
7478,303035.6326641177
7493,891138.98007872
7502,371633.97296976985
7504,848757.8101016146
7511,621568.503469578
7512,890607.796988786
7515,224243.4799005172
7520,1131979.6324636494
7523,101560.65286160998
7524,694851.5008280239
7527,1274540.111201361
7544,684610.6729263476
7554,1588602.903280809
7555,1009121.1190542941
7559,790289.0891057758
7560,886513.9935576412
7564,1399296.862878525
7569,1098294.1449122156
7571,1508097.6044511865
7579,1109283.8637893244
7583,921735.5907800895
7584,1004884.5999566538
7586,973056.1695516343
7598,1023188.8030515366
7605,1107678.665257296
7612,620650.2456595275
7614,721212.850035214
7615,755893.7148936625
7616,931325.4493544359
7618,786797.6776587481
7620,670464.7789549897
7623,1011926.882283869
7627,754058.6001161715
7630,981042.7688120154
7631,686839.8187630314
7632,794330.3075564901
7636,858637.637629566
7643,1107119.0660463423
7644,180835.00597485705
7647,1010526.4368796258
7650,651802.0336629219
7651,662225.5156892902
7653,923824.8255852963
7657,234965.74468719898
7658,940895.0722865255
7667,1072157.8212278218
7676,849555.4168535778
7677,975054.7907610885
7683,1219874.5110463977
7689,942490.595538679
7703,1149948.0967577016
7705,831497.3102078495
7710,502001.36348888243
7712,651798.393770022
7722,723098.4820396971
7729,890166.912924251
7731,860971.8793186834
7733,783178.7373929564
7735,626102.1283855358
7741,560991.8084395193
7746,722108.0302860792
7750,834650.8306204447
7751,594691.1894257016
7757,708026.9117057665
7759,1396965.9685237645
7772,853541.99649874
7773,801180.8043159373
7785,763465.7514312301
7789,1013239.9251837854
7801,1010217.7096808997
7806,981246.6706186263
7809,1332249.8519510778
7818,1103770.636245895
7819,881642.0721428056
7823,594754.5124881216
7825,830583.3467290043
7828,1041109.0920395958
7829,571985.9200461407
7831,582954.2206473679
7834,1007014.3633701244
7835,702898.7564526339
7840,780871.7945012137
7842,304155.6420966408
7846,1296613.756904629
7850,1053580.1121511417
7851,723913.0345658432
7856,716015.3810705981
7865,1288099.195478607
7871,845953.8276808606
7886,1063494.1351857113
7891,1103642.3742696932
7893,1205407.223007961
7895,986685.5734868358
7898,980083.7932744665
7902,806483.4416273641
7907,304406.1867315337
7909,763465.7514312301
7915,1136891.8962695273
7916,840215.7950290856
7917,885715.2881752454
7929,388381.48634912603
7931,174963.9608841743
7937,758204.1114275247
7938,745334.8124276596
7940,733506.8133981479
7941,719783.433279694
7945,629584.1888752126
7946,965627.3334253151
7955,786797.6776587481
7956,1065143.4862742224
7960,508173.7213200531
7961,1146793.451243398
7962,729205.9371504349
7967,761907.4217783104
7968,920657.8318709116
7978,805889.9610727937
7979,97306.46742482543
7987,797490.5461980143
7991,320567.917721428
8000,1547511.3381599332
8004,629435.7104439472
8006,1146369.2360045
8007,696658.3636152126
8011,788101.9924621201
8014,888146.5598649315
8029,1016976.9646358443
8036,1012155.0233939888
8037,439287.22030974715
8042,870889.7409828088
8043,739287.2778381136
8047,715626.3685046724
8053,1143675.7392037595
8057,590397.6283304716
8065,940359.529763446
8068,1483033.9617405112
8075,782731.0297076615
8078,1596388.3243350135
8093,510704.0674429496
8094,1100221.2788017476
8097,1272196.4538948098
8103,1062622.1220099127
8107,841667.0307545194
8110,229671.61810974672
8115,755845.4054221316
8119,994972.9003370681
8120,833236.6352680074
8122,861888.1003943009
8132,841030.3818508638
8134,825679.9977639192
8136,663865.9675354973
8148,756713.86025862
8163,940359.529763446
8165,1107731.0792853734
8177,644823.1870384902
8182,1007338.9111416454
8185,594691.1894257016
8192,610062.5832251189
8199,1063051.80263757
8200,668596.1825648292
8208,590397.6283304716
8213,834357.1996932672
8216,752820.7021836912
8222,1103979.1257896423
8223,175211.54306433958
8234,1180913.6805699985
8243,250580.3752842523
8251,1390626.3358611942
8254,392002.59765178576
8256,1010727.7142285402
8259,1239043.2594546552
8267,833361.9941154441
8271,888359.4308323439
8272,1106718.1092028217
8273,594691.1894257016
8274,551622.4186968505
8279,1090477.4734556547
8283,1148293.4424438637
8284,1209750.5929349451
8285,95541.33053481679
8302,1015473.2102107314
8304,991825.2058602392
8306,1042334.2155530663
8309,1109759.3005758934
8315,279851.81574819796
8317,634034.5046918992
8327,982763.4309325803
8345,929455.3911474982
8352,496519.3338245319
8360,822188.2237492001
8362,1292691.606196853
8363,817383.438989824
8365,495515.5132276873
8367,655890.763549384
8369,362898.6350090269
8370,542624.2504129802
8371,266340.78451343736
8373,686066.4527342359
8374,638949.579910318
8378,694675.843425367
8384,291064.93009816314
8387,723292.3772347893
8390,602718.8861460636
8394,555814.9536969194
8395,870280.7620405083
8396,1153508.1211697825
8400,1215648.7516278634
8401,693686.3683925531
8402,980262.9627806809
8405,874442.2891534265
8407,604120.4592986224
8411,892459.4374707877
8413,851531.566571385
8419,1145724.7971180552
8420,607411.3386574729
8425,714676.0935671777
8428,257304.45045529434
8431,739246.2932337831
8442,621029.7569344608
8448,1103831.8655517015
8449,429103.83072649204
8455,309208.6868108184
8458,1176850.9460456572
8467,723942.9114031733
8468,416071.20843391964
8478,867748.1354560293
8479,1021581.3078898095
8483,838253.4349492133
8485,764331.6396075696
8490,703646.1241234922
8496,429103.83072649204
8498,966725.6414104961
8500,634034.5046918992
8504,761995.5030993762
8505,712568.4496774535
8510,1179981.0293045642
8520,766244.9303688279
8522,496007.1701686109
8533,866278.6130449382
8540,1388048.5118843412
8547,830160.5172690502
8560,353548.2095146373
8569,791963.2976712736
8580,655408.3851873184
8583,1168981.203257637
8591,644323.994369758
8594,406569.1764502968
8598,990087.6604748061
8603,1103678.8894109733
8611,543188.6869528628
8617,1356675.166142725
8622,857808.9165791534
8624,780106.4843698537
8635,259730.69476940704
8636,673243.2818929707
8637,781352.4689154797
8642,1020714.5092463928
8643,519763.0642740705
8644,861170.3033292204
8648,997852.966530616
8662,237125.5768562242
8670,1212866.3325304368
8672,832716.6048852284
8675,1151771.452387453
8676,1043822.3382571487
8677,498593.2536285805
8689,815336.1231100636
8690,485053.57351369946
8691,574173.812315278
8698,589278.6866710933
8702,797816.7033859519
8703,880401.9772484493
8705,83263.26244273955
8712,665066.8806391951
8716,833400.0722976577
8717,741814.9218413247
8718,550878.8443309054
8719,814986.1304694057
8721,416960.8940971311
8724,503270.0402044339
8731,760737.6630650184
8736,602570.0739162088
8746,265338.666113513
8749,716181.3230320188
8756,832716.6048852284
8757,903728.311881337
8761,338989.34533679305
8762,1277963.877554974
8763,945901.5607559199
8772,1035168.6541899882
8773,246494.25795269152
8774,685466.269236118
8780,558200.5772119958
8781,1063623.872826768
8783,641683.3348496252
8784,658646.1392147029
8786,876117.6483548599
8792,623803.5602116119
8793,864430.1498222068
8799,338989.34533679305
8800,252275.19316267263
8809,718535.9322419028
8814,487716.653577859
8816,294773.1561828403
8824,1146341.2679828387
8826,736314.3049837663
8829,626801.7651565573
8832,239167.7999017106
8834,734497.16814712
8835,671008.8510162508
8837,877225.8227546064
8844,592997.8967889958
8846,766843.9459382682
8851,1063015.968980698
8859,975824.0032133516
8861,606450.4348271799
8862,668358.1317549649
8865,402395.44973043376
8868,685466.269236118
8871,917902.1968633791
8873,722680.9951681517
8884,474217.525798825
8892,329341.320510522
8898,258047.5575884632
8902,424219.5773308883
8906,668126.7812307663
8908,858031.6385650018
8909,418489.4903931924
8913,669018.618053392
8915,1218587.7612908182
8916,755147.9354960658
8917,820230.0708630588
8922,900394.121186312
8925,631668.5892034762
8930,663131.1889628352
8934,756388.3897309203
8938,366153.271203737
8940,1007502.8509880023
8949,639524.1015139804
8951,1315150.331644999
8953,259730.69476940704
8958,661279.118776328
8962,560076.0848933884
8973,863464.7784986952
8976,866278.6130449382
8982,890424.3322375733
8986,664730.3262737116
8987,1015570.1240651134
8989,813098.9080673131
8991,500897.1784800897
8993,176076.64749363603
9001,632536.410346615
9009,741814.9218413247
9015,1054708.3850872042
9016,1015097.0023460654
9020,312771.5322569281
9023,920388.1157935923
9024,1090740.1873457439
9027,590146.0622130302
9028,514913.73248530587
9033,918586.0028919968
9038,627744.8934906133
9042,825281.6144253156
9048,903260.367825573
9055,639476.1275569058
9062,562696.4564496122
9068,976607.9621408776
9069,305768.7126449691
9070,578265.611653705
9072,719079.3765181189
9073,518603.4651601762
9075,385914.3556137273
9076,580889.1920850318
9077,620567.9561420196
9079,589686.2577281964
9080,623363.200436263
9082,693277.5626329301
9089,847989.0254624399
9100,805560.2263917117
9101,673346.2907257689
9108,570804.2554562192
9113,826347.2065280096
9117,826985.9925895347
9126,1259074.185134585
9132,491476.7052417331
9135,532620.4134666077
9137,872835.5822055758
9141,605939.3734716146
9148,790483.7388110678
9153,734370.9663723517
9159,789121.7501085972
9170,757227.8326899172
9172,191679.8004234909
9173,543188.6869528628
9176,719112.5075236754
9192,252275.19316267263
9194,1053190.0953947622
9200,167306.19098507252
9210,310146.95283023873
9225,181223.172733714
9231,889743.4509163855
9233,165689.38795419427
9237,1016608.7222225353
9239,640278.3002539922
9242,823196.1150774967
9247,1139248.8632584682
9248,874690.4475533077
9253,1019090.7564745457
9277,497127.04331366456
9281,681702.0396197416
9283,541674.573489386
9293,681454.5600510314
9297,309208.6868108184
9298,790483.7388110678
9304,257517.13890560484
9306,715173.3279875291
9309,583872.7728272013
9337,743429.1966598991
9341,843325.0595358879
9343,648855.9269737918
9346,657354.1611589019
9347,663532.275465664
9351,578923.3669121204
9352,899661.1121327173
9359,362898.6350090269
9365,879157.7579741171
9367,980262.9627806809
9368,601909.3694221138
9371,655408.3851873184
9374,432719.8188006242
9377,697646.2375226844
9383,1145622.6377043
9385,815603.9781258582
9398,666006.3504145967
9401,761424.0244430059
9405,900512.7746281998
9411,442344.1731681653
9412,673962.5359229466
9419,580604.4173882428
9424,216045.3094748934
9430,851251.7255395525
9431,1048977.9642164235
9437,510904.0424820724
9439,641357.4478178513
9441,1109547.7026811275
9442,634569.501147747
9453,575776.7601025942
9457,602938.974672268
9460,308538.48982758
9465,935822.0368582666
9483,444977.0628727839
9484,437042.0257280154
9489,971573.780262969
9491,945427.791858842
9504,496769.5377496474
9506,669707.338234491
9508,538157.6106917753
9513,1046013.277455715
9517,565105.3874785393
9520,895852.8302219473
9522,608162.4926956308
9533,978188.1279743662
9542,1053343.6452181768
9543,334328.36213960935
9548,592056.1402751218
9550,371348.302436945
9560,402787.29907556064
9563,649468.192598873
9581,626986.8136984281
9582,308167.99164917675
9585,401218.4477277068
9589,774831.4467663381
9590,547309.8057067913
9593,817038.3253984321
9604,796954.2851001482
9611,755772.9073780541
9613,720573.0432226734
9619,463844.7808974684
9633,204818.86515012837
9638,368211.44983364973
9646,332599.49685903447
9654,594045.414839573
9656,481933.65974574944
9663,793524.0556762724
9671,992115.4254715214
9674,688098.3213085901
9675,687365.8128937499
9676,358634.16834592825
9677,626432.5920105757
9679,648765.7364262342
9694,115449.58646218685
9698,216850.981330342
9704,588959.2332656037
9707,555208.5686078288
9710,774843.2122073332
9711,970387.5909081795
9713,871935.5130634836
9718,572563.2440585414
9723,459934.4113484477
9737,870140.2557443501
9738,692447.8580059782
9739,575187.3321366467
9741,582873.3921106964
9755,632064.7106082035
9758,219133.99313156068
9766,761936.1791770854
9774,890989.2880829525
9779,554367.1267481033
9781,729964.3073662784
9787,680548.928417565
9790,521811.226044142
9800,563823.4161610542
9801,610986.1242623181
9808,554952.3025738313
9811,875860.1891274517
9813,752526.478138827
9814,552793.2881670792
9821,769938.4620420096
9825,391794.5655978597
9828,772762.0605281235
9833,412576.47205627186
9838,687365.8128937499
9839,507764.8822312565
9840,582873.3921106964
9849,752526.478138827
9850,774176.6631623724
9857,409378.53966817574
9860,857407.9503802542
9861,1121548.099439998
9864,545365.989472475
9865,1055485.9726585732
9866,506712.1845792596
9868,666917.6349939684
9872,772471.5199484467
9880,535965.3450685405
9882,603572.827582438
9888,665117.3779151165
9891,531996.7868160248
9900,472314.20904495375
9901,507620.2374105061
9904,563823.4161610542
9905,532258.8146856544
9907,397080.77013718116
9911,264022.20951529173
9917,443057.4076521004
9918,876182.9490501524
9919,645834.631582499
9921,599230.4102480272
9928,606327.1217721847
9935,635996.0871691997
9938,543965.4155549083
9946,1021116.1915069033
9947,443057.4076521004
9959,604619.2044033634
9963,27546.44673128937
9970,569308.034075653
9972,425300.0361820487
9975,539104.7917916802
9992,920956.3335693179
9993,578791.0805896028
9995,900378.4662540543
10005,635121.8752922604
10017,687123.1357293838
10019,650673.513300164
10023,423414.167200095
10024,454646.22795197123
10030,1075899.2393658576
10031,468648.52325404563
10033,726410.232465736
10034,468318.59215035365
10039,545994.6149047937
10043,605310.940860126
10051,763675.9705753637
10072,603403.4860848582
10080,465743.7566915932
10084,647783.5267027362
10087,356934.2170335429
10101,651355.2255456779
10102,689814.9074006417
10105,487886.6199841082
10109,527266.9037950865
10110,629962.6917924487
10113,538128.4337255125
10116,607945.3922562328
10125,483136.54342391784
10134,733455.097028535
10141,767097.0863360367
10142,800498.5980894003
10147,575767.4981580545
10149,419107.1675670746
10152,612587.1992687426
10156,441151.6838429699
10162,571503.1709448432
10164,563439.8554278428
10165,538157.6106917753
10178,677880.4097590226
10179,196731.40725332696
10181,647583.1451116671
10185,564675.0530241642
10186,603722.9904162001
10187,813843.5274134184
10195,628814.9050505109
10205,458912.02911465854
10208,648058.5086533763
10214,136229.55019310451
10216,459615.4202031327
10222,451811.1031431412
10226,396198.91516477126
10229,632827.3956499711
10240,612587.1992687426
10242,759140.07662205
10245,713953.71847875
10249,1064851.501036412
10262,614426.957889774
10266,563159.6970648816
10267,922120.7483823791
10269,148553.8164816111
10275,694096.2339946453
10282,581967.8958250949
10287,67775.91545552152
10288,621259.0057237024
10303,532773.7984020336
10308,812315.2567666805
10322,508157.79967719316
10323,470927.5705922353
10326,769486.3619826739
10329,645966.0997534301
10344,613087.3766189538
10348,506278.1348697372
10349,473400.5253228598
10350,554967.7988066851
10353,787491.0222675249
10356,363443.246184766
10362,523407.48859687
10375,136541.3392242903
10388,394311.3361579171
10389,605076.3419094299
10390,749369.4143592173
10391,578971.1138567275
10392,562378.6326500752
10397,616917.0008394391
10411,740884.2706197172
10418,136541.3392242903
10423,363159.3727063824
10434,492280.45167176885
10437,405573.62658549065
